id,name,city,council,date,value,lat,lon,kind,area
100135651,WF 1F   OVENSTAEDT,Petershagen,Detmold,2015-04-16,281.0,52.424,8.9666,GW-Messstelle,Acker
20101120,I/8C ML Oesterwiehe,Verl,Detmold,2015-08-06,270.8,51.8417,8.5361,GW-Messstelle,Acker
80201570,FLOTHEND 200,Nettetal,Düsseldorf,2015-08-27,234.5,51.2959,6.2711,GW-Messstelle,Acker
110200408,TE/40 Wechte,Lengerich,Münster,2015-10-29,202.7,52.1851,7.7668,GW-Messstelle,Acker
219483218,Nörvenich 2,Nörvenich,Köln,2015-12-08,187.6,50.8031,6.6466,GW-Messstelle,"bebaut, besiedelt"
110200251,TE/25 IBBENBUEREN,Ibbenbüren,Münster,2015-12-08,183.6,52.2831,7.6663,GW-Messstelle,Acker
219602815,Schalbruch,Selfkant,Köln,2015-06-08,182.7,51.0565,5.9185,GW-Messstelle,Acker
26531100,"103_ 4,0m Ml OL",Delbrück,Detmold,2015-08-04,182.7,51.7549,8.6159,GW-Messstelle,Acker
110200214,TE/21 -SCHALE-,Hopsten,Münster,2015-03-30,180.1,52.4378,7.6103,GW-Messstelle,Acker
110220791,HS/79 -FLAMSCHEN-,Coesfeld,Münster,2015-12-07,178.3,51.915,7.1497,GW-Messstelle,Acker
26541130,"769-5,5m ML Pavenst",Gütersloh,Detmold,2015-09-29,176.5,51.9061,8.339,GW-Messstelle,Acker
10202810,HERBACH,Herzogenrath,Köln,2015-04-09,176.1,50.9079,6.1077,GW-Messstelle,Acker
26541129,"769-4,0m MLPavenst",Gütersloh,Detmold,2015-09-29,167.3,51.9061,8.339,GW-Messstelle,Acker
219602712,Havert,Selfkant,Köln,2015-06-08,165.0,51.0415,5.9297,GW-Messstelle,Acker
110070057,VII/5 -SENDENHORST-,Sendenhorst,Münster,2015-11-12,163.3,51.8439,7.8075,GW-Messstelle,Acker
70203817,LGD Sechtem Plantag,Bornheim,Köln,2015-05-28,162.4,50.7811,6.9411,GW-Messstelle,Acker
80302555,UEDEM    GRILLPLATZ,Uedem,Düsseldorf,2015-08-24,158.8,51.6691,6.2334,GW-Messstelle,Acker
80301850,MODELLFLUGPLATZ 333,Nettetal,Düsseldorf,2015-07-07,156.2,51.3,6.2139,GW-Messstelle,Acker
80302154,BOEKHOLT HILDEBRAND,Straelen,Düsseldorf,2015-06-23,154.0,51.4271,6.291,GW-Messstelle,Acker
110210190,ST.GEB/19 Leversum,Lüdinghausen,Münster,2015-11-18,152.2,51.7709,7.3764,GW-Messstelle,Acker
219671916,Merzbrück,Würselen,Köln,2015-10-05,149.1,50.8321,6.1888,GW-Messstelle,Acker
70203416,LGD BORNHEIM B4/99,Bornheim,Köln,2015-05-26,147.8,50.7727,7.0038,GW-Messstelle,Acker
60230113,BO/11 BORKENWIRTHE,Borken,Münster,2015-06-22,146.9,51.8893,6.7769,GW-Messstelle,Acker
20104315,VI/5 M Versmold,Versmold,Detmold,2015-07-14,146.5,52.0065,8.1708,GW-Messstelle,Grünland
110070094,VII/9 -ALBERSLOH-,Sendenhorst,Münster,2015-12-08,146.5,51.8691,7.7133,GW-Messstelle,Acker
32502643,UWB-Ddorf 00213,Düsseldorf,Düsseldorf,2016-01-06,146.0,51.1546,6.8092,Vertikalfilterbrunnen (Bohrbrunnen),Acker
110200330,TE/33 Schlickelde,Ibbenbüren,Münster,2015-03-17,145.1,52.3332,7.7227,GW-Messstelle,Acker
100140749,WG 68    BARTLING,Minden,Detmold,2015-04-16,144.2,52.3617,8.8716,GW-Messstelle,Acker
10421415,Mariaschacht P5,Stolberg (Rhld.),Köln,2015-06-10,143.9,50.7526,6.2712,GW-Messstelle,Grünland
106530288,"BS 1 ML  -05,50 NOR",Bad Salzuflen,Detmold,2015-10-05,142.0,52.0247,8.7578,GW-Messstelle,Acker
110200081,TE/8 -BEVERGERN-,Hörstel,Münster,2015-11-02,141.6,52.2581,7.5841,GW-Messstelle,Acker
42060564,LINEG_2211-2H,Xanten,Düsseldorf,2015-07-22,137.9,51.646,6.4355,GW-Messstelle,Wald
26531112,"103- 6,0m ML OL",Delbrück,Detmold,2015-08-04,135.0,51.7549,8.6159,GW-Messstelle,Acker
23161437,43      Boker Heide,Delbrück,Detmold,2015-10-20,130.9,51.7458,8.6021,GW-Messstelle,Acker
26531094,"103- 2,0m ML OL",Delbrück,Detmold,2015-08-04,130.1,51.7549,8.6159,GW-Messstelle,Acker
71200307,FRITZDORF ZBR 491,Wachtberg,Köln,2015-10-14,130.1,50.595,7.0893,Schachtbrunnen,"bebaut, besiedelt"
106530021,"PHG43 -6,0m ML",Petershagen,Detmold,2015-03-31,128.3,52.3472,8.9983,GW-Messstelle,Acker
60240337,AH/33 -WENDFELD-,Stadtlohn,Münster,2015-06-10,126.5,52.0432,6.9332,GW-Messstelle,Acker
219972011,Owichter.,Euskirchen,Köln,2015-12-09,125.2,50.6918,6.7436,GW-Messstelle,Acker
60240040,AH/4 -Gronau-,Gronau (Westf.),Münster,2015-04-15,124.8,52.222,7.0837,GW-Messstelle,Acker
110040200,IV/20 -OSTBEVERN-,Ostbevern,Münster,2015-12-03,124.3,52.0223,7.8514,GW-Messstelle,Acker
86592786,WW FELLERHÖFE  E VI,Willich,Düsseldorf,2015-02-05,121.6,51.2784,6.5801,Schachtbrunnen,Acker
30302810,Erkr-Niermannsweg,Erkrath,Düsseldorf,2015-03-13,121.2,51.2106,6.9133,GW-Messstelle,Acker
26541142,"769-7,0m ML Pavenst",Gütersloh,Detmold,2015-09-29,121.2,51.9061,8.339,GW-Messstelle,Acker
110200160,TE/16 -UTHUISEN-,Hörstel,Münster,2015-12-08,120.8,52.3131,7.5396,GW-Messstelle,Acker
70168817,LGD DICKOPSHOF,Wesseling,Köln,2015-06-08,119.0,50.8037,6.9599,GW-Messstelle,Acker
80303316,LOUISENDORF     394,Bedburg-Hau,Düsseldorf,2015-09-11,117.7,51.7285,6.2281,GW-Messstelle,Acker
110060090,VI/9 GROEBLINGEN,Warendorf,Münster,2015-11-24,116.4,51.9795,7.9903,GW-Messstelle,Acker
26540174,"178- 3,0m ML",Bielefeld,Detmold,2015-09-29,115.9,51.9373,8.5306,GW-Messstelle,Acker
10203862,Wefelen 2,Herzogenrath,Köln,2015-04-09,114.6,50.854,6.1206,GW-Messstelle,Acker
26540514,"I/8C-4,0m ML    LGD",Verl,Detmold,2015-08-06,113.7,51.8417,8.5361,GW-Messstelle,Acker
279470617,Br.Hoverhf,Erftstadt,Köln,2015-06-23,113.3,50.753,6.7421,GW-Messstelle,Acker
289086516,Hehn,Mönchengladbach,Düsseldorf,2015-11-16,112.8,51.1883,6.3654,GW-Messstelle,Acker
80300686,VOGELSRATH 211,Schwalmtal,Düsseldorf,2015-10-14,112.4,51.2368,6.2706,GW-Messstelle,Acker
80201600,RÖHLENEND 203,Viersen,Düsseldorf,2015-08-27,111.9,51.2526,6.3234,GW-Messstelle,"bebaut, besiedelt"
60070109,HS 18,Dorsten,Münster,2015-12-17,111.1,51.7561,6.9284,GW-Messstelle,Wald
80301794,FOSSA           327,Straelen,Düsseldorf,2015-10-02,111.1,51.4804,6.2286,GW-Messstelle,Acker
70284611,LGD Alfter ALTABL.,Alfter,Köln,2015-06-10,111.1,50.7337,7.0291,GW-Messstelle,Acker
10200691,ISWEILER NR.290,Nörvenich,Köln,2015-04-23,110.2,50.786,6.5903,GW-Messstelle,Acker
100135626,PH 25N   OVENSTAEDT,Petershagen,Detmold,2015-04-09,108.4,52.4149,8.9487,GW-Messstelle,Acker
80303183,ERVSCHERWEG     381,Goch,Düsseldorf,2015-09-08,107.5,51.6795,6.1353,GW-Messstelle,Acker
16001606,Br. Heres,Euskirchen,Köln,2015-09-07,106.6,50.6788,6.8499,Vertikalfilterbrunnen (Bohrbrunnen),Acker
80201581,SCHMALENEND 201,Viersen,Düsseldorf,2015-08-27,104.4,51.2661,6.273,GW-Messstelle,Acker
80201611,RENNEPERSTR. 212,Schwalmtal,Düsseldorf,2015-09-04,103.5,51.2386,6.2846,GW-Messstelle,Acker
80301721,FLUGPLATZ       320,Goch,Düsseldorf,2015-09-03,103.5,51.6914,6.109,GW-Messstelle,Acker
106530033,"PHG43 -8,0m ML",Petershagen,Detmold,2015-03-31,103.1,52.3472,8.9983,GW-Messstelle,Acker
80100612,HÜLS STEEG      022,Krefeld,Düsseldorf,2015-09-10,102.2,51.3657,6.5019,GW-Messstelle,Acker
106530203,"PH46N -5,0m ML",Petershagen,Detmold,2015-04-23,101.8,52.3243,8.9665,GW-Messstelle,Acker
10202821,Orsbeck,Wassenberg,Köln,2016-03-17,101.8,51.0885,6.1656,GW-Messstelle,Acker
16000997,IPO P5 Süd neu,Heinsberg (Rhld.),Köln,2015-04-20,100.0,51.041,6.1343,GW-Messstelle,Acker
110070148,VII/14-WESTERODE-,Greven,Münster,2015-12-01,98.7,52.0838,7.5567,GW-Messstelle,"bebaut, besiedelt"
80301060,EHRENMAL     HY 254,Straelen,Düsseldorf,2015-06-22,97.8,51.4545,6.2644,GW-Messstelle,Acker
110200123,TE/12 -RODDE-,Rheine,Münster,2015-11-03,97.3,52.2783,7.5364,GW-Messstelle,Acker
91166603,Bruecke OL 739,Geseke,Arnsberg,2015-06-22,96.0,51.627,8.4541,GW-Messstelle,Acker
60220867,HS/86 -TUNGERLOH-,Gescher,Münster,2015-09-24,95.6,51.9397,7.0481,GW-Messstelle,Grünland
219080215,Ratheim,Hückelhoven,Köln,2015-07-07,95.1,51.0656,6.1973,GW-Messstelle,Acker
110200380,TE/38 LOTTE DÜTE,Westerkappeln,Münster,2015-03-18,93.4,52.2818,7.879,GW-Messstelle,Acker
80302543,UEDEM       KEPPELN,Uedem,Düsseldorf,2015-08-24,93.4,51.6763,6.2699,GW-Messstelle,Acker
10409415,Aldericusquelle,Zülpich,Köln,2016-01-21,92.9,50.709,6.6224,gefasste Quelle,Acker
110290045,RH/4 SUTRUM,Neuenkirchen,Münster,2015-01-28,92.0,52.2537,7.403,GW-Messstelle,Acker
210404553,Lüxheim Br. 6,Vettweiß,Köln,2015-09-14,89.8,50.7608,6.6255,Vertikalfilterbrunnen (Bohrbrunnen),Acker
80300960,HOLLEN       HY 244,Uedem,Düsseldorf,2015-09-01,89.4,51.6898,6.2531,GW-Messstelle,Acker
110220109,HS/10 MERFELD,Dülmen,Münster,2015-11-05,89.4,51.8559,7.1769,GW-Messstelle,Acker
10202791,LOVERICH,Baesweiler,Köln,2015-03-12,88.9,50.9347,6.1904,GW-Messstelle,"bebaut, besiedelt"
80100806,PFALZDORF       033,Goch,Düsseldorf,2015-09-09,88.5,51.7281,6.1685,GW-Messstelle,Wald
110310019,BOMBECK 01,Billerbeck,Münster,2015-11-10,86.7,51.9732,7.3399,GW-Messstelle,Acker
110280027,NK/2-NEUENKIRCHEN S,Neuenkirchen,Münster,2015-06-17,86.7,52.2507,7.3685,GW-Messstelle,Acker
11005154,Jakobwülles Zus693,Vettweiß,Köln,2015-08-24,85.8,50.7627,6.558,Schachtbrunnen,Acker
219974214,Kettenheim,Vettweiß,Köln,2015-09-04,85.4,50.7533,6.5858,GW-Messstelle,Acker
219671114,Selsten,Heinsberg (Rhld.),Köln,2015-03-23,84.9,51.0432,6.0456,GW-Messstelle,Acker
218639016,Duerboslar,Aldenhoven,Köln,2015-07-14,84.9,50.9042,6.2647,GW-Messstelle,Acker
100140683,WG 62    BUTENBOHM,Stemwede,Detmold,2015-05-21,84.5,52.3887,8.4513,GW-Messstelle,Acker
100140087,SU 79    WG 9/SUEDH,Hille,Detmold,2015-03-17,84.1,52.3301,8.8436,GW-Messstelle,Acker
80300364,STEVESHOF,Kempen,Düsseldorf,2016-01-27,84.1,51.3655,6.3819,GW-Messstelle,Acker
91141102,Niederbauer ML1,Lippetal,Arnsberg,2015-09-03,84.1,51.6568,8.0892,GW-Messstelle,Acker
210404711,Hambach Fl. Br.I,Niederzier,Köln,2015-11-23,83.2,50.892,6.4297,GW-Messstelle,Acker
10403127,Waldfeucht  P 2,Waldfeucht,Köln,2015-06-01,82.7,51.0671,6.0318,GW-Messstelle,Acker
21001730,602FA LGD Bockhorst,Versmold,Detmold,2015-07-02,82.3,52.0678,8.1908,GW-Messstelle,Acker
110200135,TE/13-LAGGENBECK-,Ibbenbüren,Münster,2015-12-08,81.9,52.2538,7.7702,GW-Messstelle,Acker
10407649,UEVEKOVEN BR. 101,Wegberg,Köln,2015-10-06,81.4,51.1267,6.2891,Vertikalfilterbrunnen (Bohrbrunnen),Acker
10409683,Rißdorfquelle,Mechernich,Köln,2015-04-16,81.0,50.5928,6.7152,gefasste Quelle,Acker
21000347,630             LGD,Gütersloh,Detmold,2015-10-15,80.5,51.9035,8.3418,GW-Messstelle,Acker
11007023,Vussem Zus,Mechernich,Köln,2016-01-26,79.6,50.5659,6.6638,Schachtbrunnen,"bebaut, besiedelt"
80200953,BOCKERT         183,Viersen,Düsseldorf,2016-01-26,79.6,51.2382,6.3814,GW-Messstelle,Acker
10201415,Matzerath Br. 201,Erkelenz,Köln,2015-04-07,79.6,51.0727,6.2716,Vertikalfilterbrunnen (Bohrbrunnen),Acker
10409129,Mehlenb. Quelle 2D,Mechernich,Köln,2015-07-29,78.8,50.6236,6.6,gefasste Quelle,Acker
219486219,Kessenich 3,Euskirchen,Köln,2015-03-26,78.8,50.6903,6.7987,GW-Messstelle,"bebaut, besiedelt"
110200410,TE/41 Bockraden,Ibbenbüren,Münster,2015-12-01,78.3,52.3113,7.7286,GW-Messstelle,Acker
60220028,HS/2 -NORDICK-,Heiden,Münster,2015-01-30,77.9,51.8549,6.9607,GW-Messstelle,Acker
80301885,HÜLS  PARKPL.   336,Krefeld,Düsseldorf,2015-04-17,77.9,51.3766,6.518,GW-Messstelle,"bebaut, besiedelt"
106530045,"PHG43-10,0m ML",Petershagen,Detmold,2015-03-31,77.4,52.3472,8.9983,GW-Messstelle,Acker
10203230,GLEHN FLACH,Mechernich,Köln,2015-06-15,77.4,50.6056,6.5859,GW-Messstelle,Acker
60082800,HS 35,Recklinghausen,Münster,2015-10-28,77.4,51.6331,7.1436,GW-Messstelle,Acker
80303201,MARIENWASSERWEG 383,Weeze,Düsseldorf,2015-08-26,77.0,51.6209,6.1883,GW-Messstelle,Acker
10307217,Arloff  P 5.1,Bad Münstereifel,Köln,2015-04-15,77.0,50.597,6.7989,GW-Messstelle,Acker
215988711,Duerschev,Zülpich,Köln,2015-10-13,76.9,50.6669,6.7211,GW-Messstelle,Acker
22520223,Bo4 Borgentreich,Borgentreich,Detmold,2015-07-16,76.5,51.5678,9.2743,GW-Messstelle,Acker
40071005,0 07 100 - HS 115,Schermbeck,Düsseldorf,2015-11-23,75.2,51.6962,6.9033,GW-Messstelle,Grünland
80301332,DREILINDENHOF   281,Kaarst,Düsseldorf,2015-08-20,75.2,51.1858,6.6086,GW-Messstelle,Acker
21001765,768 T         LGD,Steinhagen,Detmold,2015-07-15,75.2,51.9859,8.3874,GW-Messstelle,Wald
10407121,FZJ Flachbrunnen 2,Niederzier,Köln,2015-10-05,75.0,50.893,6.4365,Vertikalfilterbrunnen (Bohrbrunnen),Acker
11050093,Schweinheim Zus 409,Euskirchen,Köln,2015-05-20,74.8,50.6134,6.8678,Schachtbrunnen,Acker
219971614,Sievernich,Vettweiß,Köln,2015-09-23,74.8,50.7305,6.6603,GW-Messstelle,Acker
110280015,NK/1 NEUENKIRCHEN_T,Neuenkirchen,Münster,2015-07-02,74.3,52.2545,7.3572,GW-Messstelle,Acker
80000046,EMMERICH      Nr 18,Emmerich,Düsseldorf,2015-09-30,74.3,51.8487,6.2562,GW-Messstelle,Acker
70304257,HAUS FORST 1/1994,Kerpen,Köln,2015-08-17,73.9,50.8757,6.619,GW-Messstelle,Acker
10201518,SCHERPENSEEL,Übach-Palenberg,Köln,2015-10-15,73.9,50.9251,6.0656,GW-Messstelle,Acker
279480015,Blatzheim2,Kerpen,Köln,2015-12-11,73.0,50.8443,6.6274,GW-Messstelle,Acker
76503410,ROW WESSEL M15 R 1,Wesseling,Köln,2015-05-12,72.6,50.8335,6.9565,GW-Messstelle,"bebaut, besiedelt"
288194214,Neubrück,Grevenbroich,Düsseldorf,2015-10-16,72.0,51.1364,6.6452,GW-Messstelle,Acker
80300911,HASSUM          239,Goch,Düsseldorf,2015-09-08,71.7,51.678,6.0693,GW-Messstelle,Grünland
86551863,E Rheinfähre HBr.1,Meerbusch,Düsseldorf,2015-10-08,71.4,51.3058,6.7188,Horizontalfilterbrunnen,Acker
100700512,WE 1  BR WEHE RAHDN,Rahden,Detmold,2015-05-26,70.0,52.4482,8.6544,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
26540526,"I/8C-6,0m ML    LGD",Verl,Detmold,2015-08-06,69.9,51.8417,8.5361,GW-Messstelle,Acker
76737718,SW TROISD AGGER P7,Troisdorf,Köln,2015-04-17,69.9,50.8224,7.1674,GW-Messstelle,Wald
91161253,Erwitte GWB 3,Erwitte,Arnsberg,2015-10-20,69.9,51.6146,8.3718,GW-Messstelle,Acker
100135213,PH 18    GRO HEERSE,Petershagen,Detmold,2015-04-08,69.5,52.447,8.9864,GW-Messstelle,Acker
110050125,V/12 -ISENDORF-,Emsdetten,Münster,2015-11-04,69.0,52.2051,7.5117,GW-Messstelle,Grünland
32032171,UWB-Ddorf 01253,Düsseldorf,Düsseldorf,2015-08-28,69.0,51.1944,6.7508,GW-Messstelle,Acker
210404530,Lüxheim Br. 4,Vettweiß,Köln,2015-11-03,69.0,50.7668,6.624,Vertikalfilterbrunnen (Bohrbrunnen),Acker
20104303,VI/4 LGD,Versmold,Detmold,2015-06-30,69.0,52.0294,8.2158,GW-Messstelle,Acker
80301691,SCHNEPPENBAUM   317,Bedburg-Hau,Düsseldorf,2015-09-09,68.6,51.7576,6.2074,GW-Messstelle,Acker
80100697,WEEZE GUT HEES   01,Weeze,Düsseldorf,2015-09-08,68.6,51.5914,6.14,GW-Messstelle,Acker
40200504,NEUKIRCHEN NR 121,Neukirchen-Vluyn,Düsseldorf,2015-06-01,68.0,51.4279,6.5667,GW-Messstelle,Acker
70201213,LGD Widdig GEW 132,Bornheim,Köln,2015-08-12,68.0,50.7882,7.0105,GW-Messstelle,Acker
86573974,E GATZWEILER Hor.1,Mönchengladbach,Düsseldorf,2015-02-11,67.9,51.1579,6.3159,Horizontalfilterbrunnen,Acker
10201312,Arsbeck Bussardweg,Wegberg,Köln,2015-03-16,67.3,51.1505,6.218,GW-Messstelle,Acker
76832314,SW WERMELSK. B 1,Wermelskirchen,Köln,2015-08-04,67.3,51.1457,7.2304,GW-Messstelle,"bebaut, besiedelt"
10409105,Quelle Dützbenden,Mechernich,Köln,2015-04-22,67.3,50.6122,6.6011,gefasste Quelle,Acker
80201520,VENLOER-HEIDE 195,Nettetal,Düsseldorf,2015-06-23,67.3,51.3549,6.2377,GW-Messstelle,Wald
80302040,VENNHEIDE,Willich,Düsseldorf,2015-11-27,66.8,51.2702,6.4493,GW-Messstelle,Acker
10201282,OERATH,Erkelenz,Köln,2016-03-17,66.4,51.0969,6.3016,GW-Messstelle,"bebaut, besiedelt"
10201117,Niederzier Nr. 14,Niederzier,Köln,2015-05-11,66.0,50.8822,6.453,GW-Messstelle,Acker
80301009,SCHULE       HY 248,Kevelaer,Düsseldorf,2015-10-12,65.0,51.5687,6.2909,GW-Messstelle,Acker
80301435,KA ELTEN        291,Emmerich,Düsseldorf,2015-09-02,65.0,51.8733,6.1454,GW-Messstelle,Acker
10407522,Wassenberg Br. 503,Wassenberg,Köln,2015-10-07,63.3,51.1043,6.15,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
80301710,APPELDORN       319,Kalkar,Düsseldorf,2015-09-11,63.3,51.7265,6.3494,GW-Messstelle,Acker
218413518,Golzheim,Merzenich,Köln,2015-12-01,62.8,50.8403,6.5855,GW-Messstelle,"bebaut, besiedelt"
80302180,HOHEN-HOLTAPPEL,Geldern,Düsseldorf,2015-03-20,62.8,51.5372,6.2271,GW-Messstelle,Acker
10203436,"Nideggen,Pegel Tief",Nideggen,Köln,2015-04-23,62.4,50.6957,6.5039,GW-Messstelle,Acker
100740522,HB 2  BR BEGATAL,Bad Salzuflen,Detmold,2015-06-24,62.0,52.058,8.7761,Vertikalfilterbrunnen (Bohrbrunnen),Acker
73779817,WBV THOMASBERG P 15,Königswinter,Köln,2016-04-12,61.9,50.7066,7.2551,GW-Messstelle,Grünland
80200758,REICHSWALD      162,Kleve,Düsseldorf,2015-05-22,61.9,51.7471,6.101,GW-Messstelle,Acker
86573986,E GATZWEILER Hor.2,Mönchengladbach,Düsseldorf,2015-10-21,61.9,51.156,6.3144,Horizontalfilterbrunnen,Acker
80303420,OP DE WACHT     405,Kalkar,Düsseldorf,2015-09-11,61.9,51.7436,6.2939,GW-Messstelle,"bebaut, besiedelt"
63111020,WW.LIEDERN-P08,Bocholt,Münster,2015-04-21,61.5,51.8279,6.5422,GW-Messstelle,Acker
10203254,VLATTEN FLACH,Heimbach,Köln,2015-05-11,61.5,50.6475,6.5361,GW-Messstelle,Acker
110220870,HS/87 EMKUMER MARK,Lüdinghausen,Münster,2015-11-24,61.5,51.7481,7.314,GW-Messstelle,Acker
10202663,FZJ Nr. 64,Niederzier,Köln,2015-05-11,61.0,50.8953,6.4369,GW-Messstelle,keine Angabe
10408411,ELLEN BR. 2,Niederzier,Köln,2015-04-21,60.3,50.8536,6.4934,Vertikalfilterbrunnen (Bohrbrunnen),Acker
20002129,II/12           NRE,Rheda-Wiedenbrück,Detmold,2015-07-22,60.2,51.8704,8.3295,GW-Messstelle,Grünland
80303407,KLEVE WARBEYEN  403,Kleve,Düsseldorf,2015-01-07,59.7,51.8225,6.205,GW-Messstelle,Grünland
86621567,E SW Kleve Br.5,Goch,Düsseldorf,2015-09-28,59.6,51.7246,6.0738,Vertikalfilterbrunnen (Bohrbrunnen),Wald
73765211,EVL LEV 65,Leverkusen,Köln,2015-07-15,59.3,51.0614,6.9701,GW-Messstelle,Wald
219480618,Eschw.Ue.F,Nörvenich,Köln,2015-12-09,59.3,50.8114,6.5829,GW-Messstelle,Acker
110220419,HS/41-COE.STOCKUM-,Coesfeld,Münster,2015-09-11,58.8,51.9501,7.0916,GW-Messstelle,Acker
80301022,SCHRAEVELEN     250,Kevelaer,Düsseldorf,2015-08-25,58.4,51.5973,6.2648,GW-Messstelle,Acker
10203187,"Vetschau,Autobahnbr","Aachen, Stadt",Köln,2015-03-12,58.4,50.8163,6.0294,GW-Messstelle,Acker
91161150,Erwitte GWB 1,Erwitte,Arnsberg,2015-06-15,58.4,51.6118,8.3665,GW-Messstelle,Acker
80201623,LELOH WALD 218,Mönchengladbach,Düsseldorf,2016-01-08,57.5,51.1897,6.3195,GW-Messstelle,Wald
110200093,TE/9 -HEINE-,Rheine,Münster,2015-11-02,56.2,52.2584,7.5224,GW-Messstelle,Acker
86573470,E Rheindahlen Br.3,Mönchengladbach,Düsseldorf,2015-10-20,55.7,51.1425,6.3653,Vertikalfilterbrunnen (Bohrbrunnen),Acker
94160314,Quelle Bullerloch,Erwitte,Arnsberg,2015-09-04,54.9,51.6187,8.3766,ungefasste Quelle,Acker
86594606,E BG Osterath Br.1,Meerbusch,Düsseldorf,2015-02-02,54.4,51.2536,6.6245,Vertikalfilterbrunnen (Bohrbrunnen),Acker
10409919,Behnenbachquelle,Blankenheim,Köln,2015-03-09,54.4,50.4208,6.754,gefasste Quelle,Grünland
219478314,Distelrath,Merzenich,Köln,2015-11-30,54.4,50.8129,6.5356,GW-Messstelle,Acker
100135031,PH1003M  IM TIMPEN,Petershagen,Detmold,2015-04-13,54.4,52.3541,9.0112,GW-Messstelle,Acker
289079512,Kapellen,Grevenbroich,Düsseldorf,2015-04-30,54.0,51.139,6.6233,GW-Messstelle,Acker
42065343,LINEG_2727,Wesel,Düsseldorf,2015-12-03,54.0,51.6229,6.5657,GW-Messstelle,Acker
80301010,ALTWETTENER WEG 249,Kevelaer,Düsseldorf,2015-06-17,53.5,51.5902,6.298,GW-Messstelle,Acker
26540204,"178-19,5m ML",Bielefeld,Detmold,2015-09-29,53.1,51.9373,8.5306,GW-Messstelle,Acker
10409038,Schevenquelle,Kall,Köln,2016-03-07,53.1,50.5623,6.5887,gefasste Quelle,Acker
279371810,Rheidt,Bergheim,Köln,2015-06-05,53.1,51.0099,6.6822,GW-Messstelle,Acker
80302646,HOENSLAERSMÜHLE,Kevelaer,Düsseldorf,2016-01-22,53.1,51.5698,6.3207,GW-Messstelle,Grünland
100761616,BB 1  BR BILLERKE,Bünde,Detmold,2015-04-14,53.0,52.2277,8.5419,Vertikalfilterbrunnen (Bohrbrunnen),Acker
80301514,GRAFWEGEN       299,Kranenburg,Düsseldorf,2015-03-16,52.7,51.7492,5.9577,GW-Messstelle,Wald
86621555,E SW Kleve Br.9,Goch,Düsseldorf,2015-09-28,52.5,51.7212,6.0869,Vertikalfilterbrunnen (Bohrbrunnen),Wald
76734985,PGHM.WELTERSB. SS,Leichlingen (Rhld.),Köln,2015-04-01,52.2,51.111,7.0768,Sammelschacht,Acker
80302762,STRAELEN        B58,Straelen,Düsseldorf,2015-08-26,52.2,51.4286,6.2479,GW-Messstelle,Acker
42016368,LINEG_1758,Wesel,Düsseldorf,2015-12-03,52.0,51.6427,6.5939,GW-Messstelle,Grünland
26504613,TB Voerden,Marienmünster,Detmold,2015-10-13,52.0,51.8182,9.2321,Vertikalfilterbrunnen (Bohrbrunnen),Acker
80100818,GOCH SCHULE     034,Goch,Düsseldorf,2015-07-10,51.3,51.6835,6.1538,GW-Messstelle,"bebaut, besiedelt"
104004046,K 7.1 M  SAD Münhg,Petershagen,Detmold,2015-04-09,51.3,52.4073,9.1243,GW-Messstelle,Acker
100700238,LK 3  BR LUEBBECKE,Lübbecke,Detmold,2015-04-21,51.0,52.315,8.5995,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
11002268,Brachelen Sp Pl,Hückelhoven,Köln,2015-03-26,50.9,51.0089,6.243,GW-Messstelle,"bebaut, besiedelt"
73311613,VERSICK453,Köln,Köln,2015-06-18,50.8,51.0171,6.8539,GW-Messstelle,"bebaut, besiedelt"
10409324,Quelle Gödersheim,Nideggen,Köln,2015-06-08,50.4,50.6706,6.5428,Schachtbrunnen,Acker
100135614,PH46N -ML WIET HEID,Petershagen,Detmold,2015-04-23,50.0,52.3243,8.9665,GW-Messstelle,Acker
80301502,SCHOTTHEIDE     298,Kranenburg,Düsseldorf,2015-09-03,50.0,51.7607,6.0437,GW-Messstelle,Acker
80302520,KEMPEN KINDERGARTEN,Kempen,Düsseldorf,2015-12-03,50.0,51.356,6.4244,GW-Messstelle,Acker
106505452,STOP2 BR STOPPEL,Bad Salzuflen,Detmold,2015-09-14,50.0,52.1112,8.8041,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106530215,"PH46N -6,5m ML",Petershagen,Detmold,2015-04-23,50.0,52.3243,8.9665,GW-Messstelle,Acker
31040093,Wül-Silberberg B18,Wülfrath,Düsseldorf,2015-09-15,50.0,51.3004,7.0439,GW-Messstelle,Acker
80301800,STADTHALLE      328,Straelen,Düsseldorf,2015-07-01,49.6,51.4451,6.2595,GW-Messstelle,Acker
110200070,TE/7 -RIESENBECK-,Hörstel,Münster,2015-11-02,49.6,52.2618,7.6142,GW-Messstelle,Acker
118052056,W.BROCHTERBECK-VK05,Tecklenburg,Münster,2015-04-21,49.5,52.2106,7.7455,Vertikalfilterbrunnen (Bohrbrunnen),Acker
76555112,MUELHENS K 6 R1,Köln,Köln,2015-07-14,49.1,50.964,6.8857,GW-Messstelle,Grünland
106530239,"PH46N-10,0m ML",Petershagen,Detmold,2015-04-23,49.1,52.3243,8.9665,GW-Messstelle,Acker
